customer_id,age_first,country_first,gender_first,days_since_signup_first,days_since_last_purchase_min,cancellations_count_max,purchase_frequency_mean,revenue_sum,revenue_mean,revenue_std,quantity_sum,quantity_mean,subscription_status_first,churned
CUST2438,64,USA,Female,1592,568,1,36.0,234.74,234.74,,1,1.0,active,0
CUST2439,63,USA,Female,1695,1080,2,11.0,1330.1399999999999,1330.1399999999999,,6,6.0,cancelled,1
CUST2440,66,UK,Male,1524,1436,4,37.0,1489.12,1489.12,,2,2.0,paused,0
CUST2441,26,UK,Male,1598,1533,3,24.0,1200.21,1200.21,,3,3.0,active,0
CUST2442,21,USA,Male,1511,438,5,34.0,1172.97,1172.97,,3,3.0,cancelled,1
CUST2443,64,India,Male,1683,1473,2,8.0,445.12,445.12,,4,4.0,cancelled,1
CUST2444,45,India,Female,1212,720,3,49.0,1822.52,1822.52,,7,7.0,active,0
CUST2445,26,India,Female,1392,605,5,15.0,1370.04,1370.04,,6,6.0,paused,0
CUST2446,31,UK,Female,1826,694,2,45.0,1192.08,1192.08,,8,8.0,active,0
CUST2447,67,UK,Female,1331,1160,1,6.0,1205.24,1205.24,,2,2.0,active,0
CUST2448,52,USA,Male,1055,285,5,22.0,1618.55,1618.55,,5,5.0,active,0
CUST2449,58,India,Male,1447,390,1,44.0,1838.97,1838.97,,9,9.0,active,0
CUST2450,42,Pakistan,Male,949,225,1,14.0,1626.48,1626.48,,6,6.0,active,0
CUST2451,52,Canada,Female,1157,497,5,48.0,1224.08,1224.08,,8,8.0,active,0
CUST2452,65,Pakistan,Female,1964,1753,1,32.0,1842.8,1842.8,,8,8.0,cancelled,1
CUST2453,60,UK,Female,1077,752,1,17.0,603.99,603.99,,9,9.0,cancelled,1
CUST2454,23,UK,Female,2002,1758,1,27.0,104.39999999999999,104.39999999999999,,6,6.0,paused,0
CUST2455,48,UK,Male,1820,509,1,16.0,1394.4,1394.4,,2,2.0,active,0
CUST2456,44,Germany,Male,1801,1201,5,45.0,1952.02,1952.02,,2,2.0,active,0
CUST2457,35,UK,Male,982,664,1,15.0,1680.9099999999999,1680.9099999999999,,7,7.0,active,0
CUST2458,43,USA,Male,1163,1040,5,19.0,572.88,572.88,,7,7.0,cancelled,1
CUST2459,66,India,Female,1951,1754,2,22.0,884.73,884.73,,7,7.0,active,0
CUST2460,42,Germany,Male,1827,984,3,27.0,202.64,202.64,,4,4.0,paused,0
CUST2461,20,Pakistan,Female,2004,1031,4,18.0,1034.24,1034.24,,1,1.0,active,0
CUST2462,47,Canada,Female,1654,349,4,24.0,393.84,393.84,,9,9.0,paused,0
CUST2463,68,USA,Female,931,434,2,27.0,773.01,773.01,,9,9.0,active,0
CUST2464,46,Pakistan,Male,1507,673,0,21.0,1358.15,1358.15,,5,5.0,paused,0
CUST2465,43,Pakistan,Male,1210,941,5,30.0,40.7,40.7,,5,5.0,active,0
CUST2466,33,India,Female,1890,1596,1,9.0,1189.72,1189.72,,2,2.0,active,0
CUST2467,36,Canada,Male,2001,821,2,36.0,682.6,682.6,,4,4.0,paused,0
CUST2468,23,Pakistan,Female,1159,876,2,8.0,1790.8500000000001,1790.8500000000001,,5,5.0,active,0
CUST2469,36,UK,Female,1968,992,4,4.0,623.62,623.62,,1,1.0,active,0
CUST2470,52,Germany,Male,1044,729,0,34.0,666.92,666.92,,1,1.0,active,0
CUST2471,54,India,Female,1007,194,2,17.0,240.82,240.82,,1,1.0,active,0
CUST2472,21,India,Male,1488,1021,5,31.0,508.06,508.06,,7,7.0,cancelled,1
CUST2473,67,USA,Other,1527,361,1,23.0,430.55,430.55,,5,5.0,cancelled,1
CUST2474,64,Germany,Male,1309,1226,2,9.0,113.88,113.88,,4,4.0,active,0
CUST2475,50,UK,Female,1877,1172,2,24.0,1003.04,1003.04,,2,2.0,active,0
CUST2476,42,Canada,Male,1921,648,2,8.0,1832.92,1832.92,,2,2.0,active,0
CUST2477,36,UK,Male,1549,948,1,43.0,1696.55,1696.55,,5,5.0,paused,0
CUST2478,52,Germany,Male,997,617,2,25.0,589.66,589.66,,1,1.0,active,0
CUST2479,46,USA,Female,1903,1793,0,47.0,1503.11,1503.11,,7,7.0,active,0
CUST2480,64,India,Female,1872,542,3,46.0,913.56,913.56,,1,1.0,cancelled,1
CUST2481,41,India,Male,1591,410,0,44.0,1031.3,1031.3,,2,2.0,active,0
CUST2482,46,Pakistan,Female,981,818,3,8.0,203.31,203.31,,3,3.0,paused,0
CUST2483,37,UK,Female,1235,214,3,11.0,1942.44,1942.44,,4,4.0,cancelled,1
CUST2484,33,UK,Female,1104,450,0,19.0,352.9,352.9,,2,2.0,cancelled,1
CUST2485,56,Germany,Male,1534,956,0,39.0,49.62,49.62,,6,6.0,active,0
CUST2486,59,Canada,Female,1136,369,4,49.0,1630.96,1630.96,,4,4.0,active,0
CUST2487,56,Canada,Male,1985,1000,3,24.0,1743.25,1743.25,,5,5.0,active,0
CUST2488,63,India,Female,1389,1158,5,11.0,866.25,866.25,,7,7.0,cancelled,1
CUST2489,29,USA,Female,1560,1414,5,45.0,751.36,751.36,,4,4.0,active,0
CUST2490,47,USA,Male,1773,671,2,34.0,816.44,816.44,,4,4.0,cancelled,1
CUST2491,55,USA,Male,1696,546,2,40.0,1040.32,1040.32,,8,8.0,cancelled,1
CUST2492,68,India,Male,1173,1046,3,40.0,1313.4,1313.4,,4,4.0,active,0
CUST2493,39,Canada,Male,1078,522,4,46.0,1086.06,1086.06,,6,6.0,paused,0
CUST2494,43,UK,Male,1698,1248,2,2.0,161.28,161.28,,8,8.0,active,0
CUST2495,18,UK,Male,1511,410,4,46.0,1388.73,1388.73,,7,7.0,cancelled,1
CUST2496,39,Germany,Male,1429,1080,0,6.0,969.5,969.5,,5,5.0,cancelled,1
CUST2497,52,India,Female,1718,941,3,18.0,827.6,827.6,,2,2.0,cancelled,1
CUST2498,42,Germany,Female,1482,568,0,12.0,683.28,683.28,,2,2.0,active,0
CUST2499,38,India,Male,1027,988,4,26.0,1165.8000000000002,1165.8000000000002,,3,3.0,active,0
CUST2500,35,India,Male,1685,1075,2,42.0,939.35,939.35,,5,5.0,active,0
CUST2501,66,India,Male,1769,1059,2,3.0,1856.97,1856.97,,3,3.0,cancelled,1
CUST2502,28,Germany,Female,1812,1435,4,29.0,1155.2,1155.2,,1,1.0,active,0
CUST2503,40,Germany,Male,1490,441,4,48.0,743.67,743.67,,9,9.0,active,0
CUST2504,49,USA,Male,955,738,5,37.0,1048.4,1048.4,,4,4.0,paused,0
CUST2505,55,Pakistan,Male,1824,1231,3,37.0,1477.32,1477.32,,2,2.0,active,0
CUST2506,25,USA,Female,1219,711,1,48.0,23.28,23.28,,8,8.0,active,0
CUST2507,26,Canada,Male,1135,807,3,26.0,1944.32,1944.32,,4,4.0,active,0
CUST2508,64,Pakistan,Male,1467,298,0,3.0,375.6,375.6,,6,6.0,cancelled,1
CUST2509,34,India,Male,1482,1203,3,11.0,522.52,522.52,,1,1.0,paused,0
CUST2510,46,UK,Male,1368,923,5,38.0,153.35000000000002,153.35000000000002,,5,5.0,active,0
CUST2511,32,Canada,Female,1647,1390,5,15.0,1799.68,1799.68,,8,8.0,cancelled,1
CUST2512,20,UK,Male,1345,1095,2,34.0,25.650000000000002,25.650000000000002,,9,9.0,cancelled,1
CUST2513,29,UK,Female,1859,833,4,14.0,1142.92,1142.92,,2,2.0,active,0
CUST2514,35,India,Female,1788,415,3,35.0,1117.32,1117.32,,2,2.0,active,0
CUST2515,20,Pakistan,Male,1052,311,1,7.0,174.60000000000002,174.60000000000002,,5,5.0,cancelled,1
CUST2516,30,Pakistan,Male,1590,1387,1,18.0,1899.42,1899.42,,6,6.0,active,0
CUST2517,28,USA,Female,1477,241,2,37.0,1218.3,1218.3,,5,5.0,active,0
CUST2518,55,Canada,Female,1589,1296,5,9.0,1429.56,1429.56,,9,9.0,active,0
CUST2519,64,Germany,Male,1952,317,0,27.0,215.17999999999998,215.17999999999998,,7,7.0,cancelled,1
CUST2520,57,UK,Female,1216,693,3,37.0,1587.6,1587.6,,2,2.0,cancelled,1
CUST2521,20,Germany,Male,1174,854,1,8.0,1757.94,1757.94,,6,6.0,active,0
CUST2522,62,India,Female,1784,1173,4,5.0,682.08,682.08,,2,2.0,cancelled,1
CUST2523,58,Germany,Male,1885,695,0,5.0,1440.25,1440.25,,7,7.0,paused,0
CUST2524,19,UK,Female,1659,656,5,45.0,884.94,884.94,,7,7.0,active,0
CUST2525,18,Canada,Female,987,329,5,40.0,1230.3600000000001,1230.3600000000001,,6,6.0,active,0
CUST2526,18,Canada,Male,1959,285,4,14.0,174.36,174.36,,2,2.0,active,0
CUST2527,37,USA,Male,1230,634,5,40.0,281.60999999999996,281.60999999999996,,7,7.0,active,0
CUST2528,21,USA,Male,1087,806,4,12.0,1879.0,1879.0,,5,5.0,cancelled,1
CUST2529,20,USA,Male,1327,706,2,42.0,1387.5,1387.5,,5,5.0,cancelled,1
CUST2530,65,India,Other,1248,844,5,39.0,979.84,979.84,,8,8.0,active,0
CUST2531,47,Canada,Male,1556,871,3,4.0,459.68,459.68,,4,4.0,active,0
CUST2532,53,USA,Male,1335,584,5,4.0,292.53,292.53,,1,1.0,active,0
CUST2533,66,Pakistan,Male,1078,288,1,11.0,717.6899999999999,717.6899999999999,,3,3.0,active,0
CUST2534,35,UK,Male,1836,1144,3,10.0,361.98,361.98,,3,3.0,cancelled,1
CUST2535,41,Pakistan,Female,1085,546,2,30.0,1161.0,1161.0,,9,9.0,cancelled,1
CUST2536,41,Germany,Male,1054,530,2,41.0,1659.69,1659.69,,9,9.0,active,0
CUST2537,43,Canada,Female,1036,776,2,16.0,541.4399999999999,541.4399999999999,,6,6.0,active,0
CUST2538,58,Pakistan,Male,1204,1048,2,38.0,540.08,540.08,,4,4.0,cancelled,1
CUST2539,59,Canada,Female,1419,884,4,32.0,438.59999999999997,438.59999999999997,,6,6.0,active,0
CUST2540,30,Canada,Male,1966,1847,3,4.0,629.4,629.4,,2,2.0,paused,0
CUST2541,54,Canada,Female,1036,774,4,17.0,587.49,587.49,,3,3.0,active,0
CUST2542,40,Canada,Male,1507,480,4,15.0,1810.16,1810.16,,8,8.0,cancelled,1
CUST2543,49,Germany,Female,1928,1660,4,5.0,1460.1,1460.1,,3,3.0,active,0
CUST2544,36,USA,Female,1009,639,1,3.0,1764.09,1764.09,,3,3.0,cancelled,1
CUST2545,34,Germany,Female,1000,731,3,41.0,1683.58,1683.58,,2,2.0,cancelled,1
CUST2546,18,India,Female,1065,565,1,45.0,151.42,151.42,,1,1.0,paused,0
CUST2547,65,Germany,Female,1873,1733,2,25.0,1053.12,1053.12,,4,4.0,active,0
CUST2548,20,Canada,Female,1336,386,2,20.0,1037.36,1037.36,,8,8.0,cancelled,1
CUST2549,30,UK,Female,1335,465,2,42.0,1735.82,1735.82,,1,1.0,active,0
CUST2550,68,UK,Female,1584,964,2,48.0,357.96,357.96,,4,4.0,active,0
CUST2551,40,Canada,Male,1254,809,0,31.0,675.6,675.6,,8,8.0,cancelled,1
CUST2552,65,Pakistan,Male,1811,1555,0,21.0,708.12,708.12,,7,7.0,active,0
CUST2553,54,Germany,Female,1483,657,3,22.0,1096.92,1096.92,,4,4.0,active,0
CUST2554,63,India,Male,1432,737,2,45.0,560.25,560.25,,9,9.0,paused,0
CUST2555,45,USA,Female,1100,557,5,12.0,1618.3500000000001,1618.3500000000001,,5,5.0,cancelled,1
CUST2556,65,Canada,Male,1622,695,4,44.0,960.43,960.43,,1,1.0,active,0
CUST2557,29,Canada,Female,1454,1177,3,3.0,66.96,66.96,,4,4.0,active,0
CUST2558,30,USA,Male,1561,883,2,10.0,1213.44,1213.44,,6,6.0,active,0
CUST2559,57,Germany,Female,1207,189,5,12.0,1145.28,1145.28,,8,8.0,active,0
CUST2560,39,Germany,Female,1009,672,2,37.0,1785.86,1785.86,,1,1.0,active,0
CUST2561,65,India,Female,1620,226,1,26.0,1642.15,1642.15,,5,5.0,paused,0
CUST2562,48,India,Male,1869,1042,4,7.0,894.21,894.21,,3,3.0,active,0
CUST2563,41,Pakistan,Female,1455,1249,2,28.0,506.96,506.96,,1,1.0,cancelled,1
CUST2564,43,Pakistan,Male,1727,209,1,43.0,938.72,938.72,,4,4.0,active,0
CUST2565,19,Canada,Other,1490,1042,5,33.0,1040.91,1040.91,,3,3.0,active,0
CUST2566,42,India,Male,1286,1182,0,5.0,1739.1999999999998,1739.1999999999998,,5,5.0,cancelled,1
CUST2567,35,India,Male,1844,1621,1,38.0,973.12,973.12,,8,8.0,cancelled,1
CUST2568,38,India,Female,1806,934,5,5.0,1943.7599999999998,1943.7599999999998,,6,6.0,active,0
CUST2569,28,India,Female,1299,1222,5,17.0,1539.27,1539.27,,9,9.0,active,0
CUST2570,65,India,Male,1489,704,2,8.0,93.32,93.32,,2,2.0,paused,0
CUST2571,49,Germany,Female,1844,1011,2,38.0,696.56,696.56,,8,8.0,paused,0
CUST2572,45,Germany,Female,1402,1227,1,5.0,1185.73,1185.73,,7,7.0,active,0
CUST2573,42,Pakistan,Female,1240,1140,0,29.0,1442.28,1442.28,,7,7.0,paused,0
CUST2574,64,Pakistan,Male,1507,1098,1,26.0,1187.82,1187.82,,9,9.0,active,0
CUST2575,41,Canada,Male,1393,414,3,12.0,44.5,44.5,,2,2.0,active,0
CUST2576,49,Canada,Female,1954,272,3,18.0,749.88,749.88,,6,6.0,cancelled,1
CUST2577,61,Canada,Male,1398,772,2,16.0,1327.55,1327.55,,5,5.0,active,0
CUST2578,54,Germany,Male,1983,1781,1,19.0,1975.86,1975.86,,9,9.0,paused,0
CUST2579,61,Pakistan,Male,1793,925,4,41.0,1275.75,1275.75,,5,5.0,active,0
CUST2580,27,Pakistan,Female,1953,1725,0,3.0,1854.93,1854.93,,7,7.0,active,0
CUST2581,57,Germany,Female,1810,1381,0,38.0,1521.96,1521.96,,6,6.0,cancelled,1
CUST2582,59,UK,Female,1983,509,0,14.0,645.12,645.12,,3,3.0,active,0
CUST2583,61,Canada,Male,1118,583,5,11.0,1226.37,1226.37,,1,1.0,cancelled,1
CUST2584,55,Pakistan,Female,1875,699,1,40.0,159.04999999999998,159.04999999999998,,5,5.0,active,0
CUST2585,24,Germany,Male,1510,468,4,44.0,966.86,966.86,,1,1.0,active,0
CUST2586,58,USA,Male,1685,289,5,31.0,1177.44,1177.44,,6,6.0,active,0
CUST2587,24,Germany,Female,988,824,0,23.0,1955.24,1955.24,,7,7.0,active,0
CUST2588,65,Pakistan,Male,1168,555,5,17.0,1005.84,1005.84,,8,8.0,paused,0
CUST2589,41,Pakistan,Male,936,709,4,12.0,1442.6999999999998,1442.6999999999998,,3,3.0,active,0
CUST2590,59,Canada,Male,1706,418,5,25.0,1798.75,1798.75,,5,5.0,active,0
CUST2591,63,Germany,Other,982,330,2,32.0,1115.87,1115.87,,7,7.0,active,0
CUST2592,26,India,Other,1690,1434,0,8.0,1246.02,1246.02,,2,2.0,cancelled,1
CUST2593,34,UK,Female,1502,1466,1,43.0,687.08,687.08,,4,4.0,paused,0
CUST2594,53,Germany,Female,1238,645,5,25.0,420.09000000000003,420.09000000000003,,3,3.0,active,0
CUST2595,42,Germany,Male,1488,485,4,35.0,1113.75,1113.75,,5,5.0,active,0
CUST2596,58,Canada,Male,1910,1152,2,12.0,1735.78,1735.78,,2,2.0,paused,0
CUST2597,61,UK,Female,1670,797,5,10.0,852.88,852.88,,2,2.0,paused,0
CUST2598,47,USA,Female,1281,1281,2,22.0,1370.1,1370.1,,5,5.0,active,0
CUST2599,33,Germany,Male,1128,272,4,12.0,1335.6,1335.6,,6,6.0,active,0
CUST2600,44,Pakistan,Female,1300,973,2,30.0,1594.6200000000001,1594.6200000000001,,9,9.0,active,0
CUST2601,58,UK,Female,1332,1087,3,47.0,1013.76,1013.76,,2,2.0,cancelled,1
CUST2602,59,India,Female,1930,1716,2,1.0,1137.28,1137.28,,8,8.0,cancelled,1
CUST2603,50,India,Female,953,214,4,29.0,1121.4,1121.4,,6,6.0,active,0
CUST2604,20,Germany,Female,1582,1064,4,24.0,368.24,368.24,,8,8.0,active,0
CUST2605,60,Germany,Male,911,670,5,14.0,839.86,839.86,,7,7.0,active,0
CUST2606,43,UK,Female,1547,892,0,38.0,428.32,428.32,,1,1.0,active,0
CUST2607,62,India,Male,989,826,4,30.0,1739.04,1739.04,,4,4.0,active,0
CUST2608,64,UK,Female,1361,1080,1,16.0,823.43,823.43,,1,1.0,active,0
CUST2609,35,USA,Female,1396,1267,4,11.0,1831.44,1831.44,,4,4.0,active,0
CUST2610,18,USA,Female,1160,1084,0,2.0,708.82,708.82,,7,7.0,paused,0
CUST2611,55,Pakistan,Male,1762,290,4,20.0,577.3199999999999,577.3199999999999,,6,6.0,paused,0
CUST2612,54,Germany,Female,1008,528,1,16.0,1159.0,1159.0,,5,5.0,cancelled,1
CUST2613,46,Canada,Female,945,568,0,24.0,1610.25,1610.25,,5,5.0,active,0
CUST2614,60,Canada,Male,1763,1694,1,43.0,415.62,415.62,,6,6.0,cancelled,1
CUST2615,65,Germany,Male,1570,333,4,17.0,1699.62,1699.62,,1,1.0,active,0
CUST2616,32,India,Male,935,438,0,44.0,1820.8400000000001,1820.8400000000001,,7,7.0,active,0
CUST2617,50,Canada,Female,1201,1066,0,43.0,1295.44,1295.44,,8,8.0,active,0
CUST2618,45,UK,Female,1228,560,1,3.0,1343.93,1343.93,,7,7.0,active,0
CUST2619,22,Germany,Male,1786,514,2,37.0,824.4,824.4,,9,9.0,cancelled,1
CUST2620,65,India,Male,1747,1258,0,12.0,878.72,878.72,,8,8.0,active,0
CUST2621,57,USA,Male,910,404,2,34.0,1004.78,1004.78,,2,2.0,paused,0
CUST2622,66,Pakistan,Male,1527,748,3,21.0,1814.8500000000001,1814.8500000000001,,9,9.0,active,0
CUST2623,24,India,Female,1288,576,4,32.0,1675.08,1675.08,,4,4.0,active,0
CUST2624,46,Germany,Female,1747,900,4,42.0,1284.68,1284.68,,2,2.0,cancelled,1
CUST2625,50,Germany,Male,1514,403,4,47.0,1871.12,1871.12,,2,2.0,paused,0
CUST2626,46,Pakistan,Male,1583,1261,2,27.0,1356.6,1356.6,,4,4.0,cancelled,1
CUST2627,23,UK,Male,1928,983,4,26.0,1503.68,1503.68,,4,4.0,active,0
CUST2628,64,Canada,Female,1414,1293,1,30.0,1105.58,1105.58,,1,1.0,active,0
CUST2629,32,Germany,Female,1580,614,5,45.0,855.6299999999999,855.6299999999999,,9,9.0,active,0
CUST2630,36,USA,Male,1117,415,3,43.0,1330.8,1330.8,,8,8.0,cancelled,1
CUST2631,26,Pakistan,Male,1016,500,2,21.0,1905.16,1905.16,,4,4.0,active,0
CUST2632,67,UK,Male,1857,1142,3,40.0,1496.8799999999999,1496.8799999999999,,3,3.0,paused,0
CUST2633,61,Canada,Male,1112,276,0,29.0,850.8,850.8,,4,4.0,paused,0
CUST2634,22,Canada,Female,1696,604,1,48.0,1839.2,1839.2,,1,1.0,active,0
CUST2635,62,UK,Male,1442,220,1,23.0,1271.68,1271.68,,4,4.0,active,0
CUST2636,45,Pakistan,Female,1060,912,1,49.0,1132.56,1132.56,,9,9.0,paused,0
CUST2637,59,India,Male,1001,882,3,30.0,428.96,428.96,,8,8.0,active,0
CUST2638,42,Germany,Male,1553,444,5,4.0,1565.13,1565.13,,7,7.0,active,0
CUST2639,26,USA,Female,1705,1192,0,29.0,147.57,147.57,,3,3.0,paused,0
CUST2640,37,India,Female,981,661,2,15.0,1477.0,1477.0,,7,7.0,active,0
CUST2641,36,Germany,Male,1638,1240,0,46.0,1811.62,1811.62,,2,2.0,active,0
CUST2642,60,Germany,Female,1015,984,5,2.0,781.76,781.76,,8,8.0,active,0
CUST2643,34,India,Male,1589,1447,1,39.0,1232.22,1232.22,,3,3.0,cancelled,1
CUST2644,43,Canada,Female,1213,573,0,9.0,549.72,549.72,,6,6.0,active,0
CUST2645,55,India,Female,1290,613,2,46.0,869.2,869.2,,5,5.0,cancelled,1
CUST2646,33,UK,Female,1843,283,5,35.0,1534.8600000000001,1534.8600000000001,,6,6.0,active,0
CUST2647,40,Pakistan,Male,1313,821,2,6.0,717.26,717.26,,2,2.0,cancelled,1
CUST2648,47,Germany,Female,1190,796,2,35.0,49.12,49.12,,4,4.0,paused,0
CUST2649,54,India,Male,1751,1604,4,29.0,896.32,896.32,,8,8.0,active,0
CUST2650,36,UK,Female,1050,490,0,33.0,1885.06,1885.06,,1,1.0,paused,0
CUST2651,26,Pakistan,Male,1885,1488,3,30.0,1428.8,1428.8,,2,2.0,paused,0
CUST2652,21,India,Female,1702,1262,2,10.0,1666.1399999999999,1666.1399999999999,,6,6.0,active,0
CUST2653,62,Pakistan,Male,1957,1012,5,33.0,866.64,866.64,,8,8.0,cancelled,1
CUST2654,55,Germany,Female,1870,1591,5,4.0,1831.4,1831.4,,1,1.0,paused,0
CUST2655,42,Germany,Female,1861,1722,2,12.0,524.46,524.46,,1,1.0,cancelled,1
CUST2656,35,Canada,Male,1266,285,5,13.0,1054.74,1054.74,,3,3.0,active,0
CUST2657,69,India,Other,2004,178,5,34.0,713.6999999999999,713.6999999999999,,9,9.0,active,0
CUST2658,42,UK,Male,1835,332,0,38.0,1285.47,1285.47,,3,3.0,active,0
CUST2659,34,India,Male,1810,1124,2,15.0,316.1,316.1,,5,5.0,active,0
CUST2660,39,Germany,Male,1753,1231,0,20.0,1096.96,1096.96,,8,8.0,paused,0
CUST2661,21,USA,Male,1867,800,1,16.0,627.27,627.27,,3,3.0,active,0
CUST2662,55,Germany,Female,1319,446,4,22.0,1178.56,1178.56,,4,4.0,active,0
CUST2663,51,Pakistan,Female,1176,643,5,31.0,735.1,735.1,,5,5.0,active,0
CUST2664,64,Pakistan,Male,1653,887,5,19.0,1965.66,1965.66,,6,6.0,cancelled,1
CUST2665,64,USA,Male,1591,558,3,2.0,1647.38,1647.38,,2,2.0,paused,0
CUST2666,66,USA,Female,953,720,2,8.0,140.28,140.28,,7,7.0,active,0
CUST2667,32,Canada,Female,980,251,4,22.0,1577.07,1577.07,,9,9.0,cancelled,1
CUST2668,55,Germany,Male,1870,733,5,34.0,1650.3999999999999,1650.3999999999999,,5,5.0,active,0
CUST2669,59,USA,Male,1044,958,5,36.0,480.08,480.08,,2,2.0,paused,0
CUST2670,24,Pakistan,Female,1737,1168,0,47.0,33.120000000000005,33.120000000000005,,9,9.0,active,0
CUST2671,66,Canada,Female,1996,1487,3,37.0,647.78,647.78,,2,2.0,active,0
CUST2672,48,Germany,Female,916,247,4,34.0,263.34000000000003,263.34000000000003,,9,9.0,cancelled,1
CUST2673,22,Pakistan,Female,1319,722,3,2.0,595.6,595.6,,5,5.0,paused,0
CUST2674,66,UK,Male,1553,1028,5,42.0,1250.08,1250.08,,8,8.0,active,0
CUST2675,28,UK,Male,1596,476,4,3.0,812.8199999999999,812.8199999999999,,6,6.0,paused,0
CUST2676,48,Canada,Male,1928,721,3,25.0,1629.62,1629.62,,2,2.0,active,0
CUST2677,35,India,Female,1948,1012,0,43.0,807.72,807.72,,2,2.0,active,0
CUST2678,27,USA,Female,1709,756,0,48.0,981.3000000000001,981.3000000000001,,6,6.0,active,0
CUST2679,24,Germany,Female,1578,936,2,32.0,375.34999999999997,375.34999999999997,,5,5.0,paused,0
CUST2680,69,Pakistan,Female,1463,1407,0,1.0,949.12,949.12,,8,8.0,active,0
CUST2681,65,UK,Female,1719,1695,4,34.0,373.59,373.59,,7,7.0,active,0
CUST2682,65,UK,Female,1081,680,3,38.0,607.6800000000001,607.6800000000001,,6,6.0,active,0
CUST2683,55,USA,Male,1105,299,4,48.0,430.05,430.05,,5,5.0,active,0
CUST2684,26,India,Male,1149,445,3,11.0,1534.25,1534.25,,5,5.0,active,0
CUST2685,20,Canada,Other,1585,241,1,27.0,531.5699999999999,531.5699999999999,,3,3.0,active,0
CUST2686,51,Pakistan,Female,1798,922,0,32.0,1804.28,1804.28,,1,1.0,cancelled,1
CUST2687,35,UK,Male,1086,336,0,2.0,102.52,102.52,,4,4.0,paused,0
CUST2688,58,USA,Male,1728,1649,2,23.0,109.19999999999999,109.19999999999999,,6,6.0,active,0
CUST2689,50,USA,Female,1997,697,4,38.0,1003.7,1003.7,,5,5.0,active,0
CUST2690,42,Canada,Female,1783,178,0,46.0,1806.42,1806.42,,6,6.0,active,0
CUST2691,21,USA,Male,1017,975,0,33.0,1150.77,1150.77,,3,3.0,active,0
CUST2692,46,UK,Male,1089,633,4,31.0,799.4,799.4,,5,5.0,cancelled,1
CUST2693,62,UK,Male,1134,544,3,17.0,580.4399999999999,580.4399999999999,,6,6.0,active,0
CUST2694,33,Pakistan,Other,1763,396,1,12.0,1176.32,1176.32,,8,8.0,paused,0
CUST2695,59,UK,Male,1461,411,0,12.0,610.5600000000001,610.5600000000001,,9,9.0,active,0
CUST2696,60,UK,Male,1008,760,3,49.0,488.97,488.97,,1,1.0,active,0
CUST2697,21,Pakistan,Male,968,718,1,34.0,1803.2000000000003,1803.2000000000003,,7,7.0,active,0
CUST2698,62,Pakistan,Female,1972,1314,4,41.0,400.98,400.98,,2,2.0,paused,0
CUST2699,52,Pakistan,Male,1005,271,3,22.0,728.1,728.1,,9,9.0,active,0
CUST2700,44,Germany,Male,1056,638,3,13.0,1419.03,1419.03,,9,9.0,cancelled,1
CUST2701,65,USA,Female,1967,760,5,26.0,839.84,839.84,,8,8.0,active,0
CUST2702,50,Pakistan,Female,1142,586,4,13.0,251.6,251.6,,4,4.0,active,0
CUST2703,30,Canada,Male,1900,298,4,24.0,435.87,435.87,,3,3.0,cancelled,1
CUST2704,28,India,Female,1331,486,4,44.0,1716.72,1716.72,,2,2.0,cancelled,1
CUST2705,57,Canada,Male,1691,1653,1,23.0,1642.48,1642.48,,2,2.0,cancelled,1
CUST2706,40,UK,Male,1559,386,3,21.0,1324.64,1324.64,,8,8.0,cancelled,1
CUST2707,39,USA,Female,1495,245,5,39.0,841.32,841.32,,9,9.0,active,0
CUST2708,33,USA,Female,1601,490,1,10.0,1820.32,1820.32,,8,8.0,cancelled,1
CUST2709,40,USA,Male,1069,300,1,35.0,1559.6399999999999,1559.6399999999999,,6,6.0,paused,0
CUST2710,20,India,Female,1417,736,0,39.0,1856.0,1856.0,,8,8.0,active,0
CUST2711,47,India,Male,1414,528,5,34.0,1294.4399999999998,1294.4399999999998,,7,7.0,paused,0
CUST2712,53,UK,Male,1076,269,2,30.0,1121.46,1121.46,,6,6.0,active,0
CUST2713,66,India,Female,1655,311,4,46.0,743.3100000000001,743.3100000000001,,9,9.0,active,0
CUST2714,27,USA,Male,1580,1062,4,36.0,95.78999999999999,95.78999999999999,,3,3.0,active,0
CUST2715,48,Pakistan,Male,1309,642,4,7.0,979.84,979.84,,4,4.0,paused,0
CUST2716,36,India,Female,1733,1588,2,48.0,317.08,317.08,,4,4.0,cancelled,1
CUST2717,43,Pakistan,Male,1050,388,4,42.0,248.49,248.49,,9,9.0,active,0
CUST2718,18,Canada,Male,1488,1462,5,18.0,273.87,273.87,,9,9.0,cancelled,1
CUST2719,40,Pakistan,Female,1927,1074,1,35.0,1740.44,1740.44,,2,2.0,cancelled,1
CUST2720,22,USA,Female,1131,264,3,41.0,1580.31,1580.31,,9,9.0,paused,0
CUST2721,18,UK,Female,1954,679,2,27.0,1451.92,1451.92,,4,4.0,active,0
CUST2722,25,USA,Female,1341,754,3,2.0,1419.93,1419.93,,3,3.0,cancelled,1
CUST2723,18,UK,Female,1234,503,3,9.0,936.36,936.36,,6,6.0,active,0
CUST2724,42,USA,Male,967,885,4,31.0,70.75,70.75,,5,5.0,active,0
CUST2725,26,Canada,Male,1747,1707,5,13.0,1312.32,1312.32,,8,8.0,cancelled,1
