order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,Revenue,Age_group,Days Since Last Purchase,Customer Tenure Days,Month-Year,Churn Risk Score
ORD5603,CUST1603,58,PROD803,UK,30-Dec-22,06-Aug-25,1,active,18-Jul-23,449.28,3,47,Home,Skirt,Clothing,Female,1347.84,56+,198,950,Jul-23,60
ORD5604,CUST1604,22,PROD804,Germany,28-Apr-22,06-Jun-25,2,active,03-Apr-25,1181.37,1,17,Electronics,Dumbbells,Sports,Female,1181.37,18-25,259,1135,Apr-25,70
ORD5605,CUST1605,53,PROD805,Germany,05-Jun-23,26-Nov-24,3,active,19-Mar-24,56.24,9,31,Electronics,Sneakers,Clothing,Female,506.16,46-55,451,540,Mar-24,80
ORD5606,CUST1606,42,PROD806,Pakistan,11-Jan-22,15-Apr-23,1,active,04-Apr-23,458.76,4,16,Electronics,Moisturizer,Beauty,Male,1835.04,36-45,1042,459,Apr-23,60
ORD5607,CUST1607,57,PROD807,UK,06-Feb-22,01-Oct-22,0,cancelled,18-Jul-24,4.92,8,40,Home,Yoga Mat,Sports,Male,39.36,56+,1238,237,Jul-24,50
ORD5608,CUST1608,56,PROD808,UK,26-Jun-23,17-Jan-24,2,active,15-Sep-24,314.8,4,4,Electronics,Microwave,Home,Female,1259.2,56+,765,205,Sep-24,70
ORD5609,CUST1609,51,PROD809,Pakistan,18-Aug-22,20-May-23,4,paused,27-Jan-23,475.45,4,1,Clothing,Perfume,Beauty,Female,1901.8,46-55,1007,275,Jan-23,100
ORD5610,CUST1610,51,PROD810,Pakistan,17-Sep-20,09-May-22,2,active,30-May-23,224.82,2,28,Sports,Bluetooth Speaker,Electronics,Male,449.64,46-55,1383,599,May-23,70
ORD5611,CUST1611,20,PROD811,USA,17-Aug-21,25-Dec-21,3,active,22-Oct-24,187.96,2,32,Electronics,Shampoo,Beauty,Female,375.92,18-25,1518,130,Oct-24,80
ORD5612,CUST1612,26,PROD812,Germany,17-Jan-22,03-Nov-23,4,active,05-Feb-24,123.54,8,18,Beauty,Jacket,Clothing,Male,988.32,26-35,840,655,Feb-24,80
ORD5613,CUST1613,65,PROD813,India,11-Jul-22,25-Apr-23,1,cancelled,01-Oct-24,384.32,4,13,Clothing,Conditioner,Beauty,Male,1537.28,56+,1032,288,Oct-24,60
ORD5614,CUST1614,53,PROD814,USA,23-Apr-21,30-Mar-24,5,cancelled,30-Jul-25,158.27,4,40,Clothing,Laptop,Electronics,Male,633.08,46-55,692,1072,Jul-25,80
ORD5615,CUST1615,61,PROD815,Pakistan,14-Oct-22,10-Aug-24,4,cancelled,26-May-23,252.11,7,25,Clothing,Face Wash,Beauty,Male,1764.77,56+,559,666,May-23,80
ORD5616,CUST1616,26,PROD816,Germany,27-Dec-22,18-Sep-24,1,active,15-Jun-23,174.23,1,11,Sports,Face Wash,Beauty,Male,174.23,26-35,520,631,Jun-23,60
ORD5617,CUST1617,36,PROD817,USA,08-Sep-22,02-Mar-25,1,active,27-Jun-25,150.89,6,28,Beauty,Blender,Home,Male,905.34,36-45,355,906,Jun-25,60
ORD5618,CUST1618,56,PROD818,USA,04-Aug-21,26-Oct-24,2,cancelled,26-Dec-22,169.91,8,24,Electronics,Smartphone,Electronics,Male,1359.28,56+,482,1179,Dec-22,70
ORD5619,CUST1619,57,PROD819,Pakistan,16-Jun-21,27-Aug-21,2,active,19-Oct-21,94.81,4,33,Clothing,Laptop,Electronics,Male,379.24,56+,1638,72,Oct-21,70
ORD5620,CUST1620,21,PROD820,UK,29-Mar-22,19-Sep-24,4,active,04-Dec-23,168.81,3,37,Home,Moisturizer,Beauty,Female,506.43,18-25,519,905,Dec-23,80
ORD5621,CUST1621,34,PROD821,India,07-Jul-23,30-Jul-23,5,active,20-Jan-25,415.64,1,13,Beauty,Skirt,Clothing,Female,415.64,26-35,936,23,Jan-25,80
ORD5622,CUST1622,23,PROD822,India,25-Jan-22,28-May-22,5,cancelled,23-Aug-23,24.21,5,19,Electronics,Microwave,Home,Female,121.05,18-25,1364,123,Aug-23,80
ORD5623,CUST1623,66,PROD823,USA,06-Mar-22,08-Mar-23,2,cancelled,23-Jul-22,132.42,8,14,Home,Gaming Console,Electronics,Male,1059.36,56+,1080,367,Jul-22,70
ORD5624,CUST1624,50,PROD824,USA,07-Jan-21,28-Apr-23,1,cancelled,25-Jan-25,177.1,5,49,Clothing,Face Wash,Beauty,Male,885.5,46-55,1029,841,Jan-25,60
ORD5625,CUST1625,64,PROD825,UK,17-Oct-20,06-Jan-21,2,active,07-Apr-22,239.59,7,35,Electronics,Basketball,Sports,Female,1677.13,56+,1871,81,Apr-22,70
ORD5626,CUST1626,36,PROD826,India,21-Dec-21,29-Mar-25,3,cancelled,19-Mar-24,165.39,5,28,Clothing,Smartphone,Electronics,Female,826.95,36-45,328,1194,Mar-24,80
ORD5627,CUST1627,62,PROD827,Pakistan,23-Aug-21,07-Oct-23,1,paused,30-Aug-22,445.44,2,28,Beauty,Cricket Bat,Sports,Female,890.88,56+,867,775,Aug-22,80
ORD5628,CUST1628,46,PROD828,Germany,22-Sep-21,23-Apr-24,5,cancelled,18-Dec-24,562.29,3,30,Home,Tennis Racket,Sports,Female,1686.87,46-55,668,944,Dec-24,80
ORD5629,CUST1629,43,PROD829,India,08-Jan-22,17-Oct-24,0,cancelled,29-Dec-24,108.56,8,10,Clothing,Chair,Home,Female,868.48,36-45,491,1013,Dec-24,50
ORD5630,CUST1630,67,PROD830,Germany,03-Feb-21,06-May-24,1,paused,16-Dec-22,908.4,2,46,Clothing,Skirt,Clothing,Male,1816.8,56+,655,1188,Dec-22,80
ORD5631,CUST1631,57,PROD831,Canada,07-Jan-22,29-Jun-24,5,active,12-Aug-25,1904.04,1,6,Beauty,Smartphone,Electronics,Female,1904.04,56+,601,904,Aug-25,80
ORD5632,CUST1632,46,PROD832,Pakistan,01-Nov-21,26-Jan-24,1,active,22-Jun-23,313.25,6,42,Electronics,Running Shoes,Sports,Male,1879.5,46-55,756,816,Jun-23,60
ORD5633,CUST1633,65,PROD833,Canada,12-Aug-23,13-Jan-24,0,paused,22-Oct-24,174.86,8,37,Clothing,Dining Table,Home,Male,1398.88,56+,769,154,Oct-24,70
ORD5634,CUST1634,39,PROD834,Canada,13-Nov-21,31-Aug-22,5,active,04-Feb-25,207.22,8,18,Clothing,Cricket Bat,Sports,Male,1657.76,36-45,1269,291,Feb-25,80
ORD5635,CUST1635,57,PROD835,India,16-Jun-21,27-Jul-25,0,active,06-Sep-21,232.51,4,40,Home,Sofa,Home,Female,930.04,56+,208,1502,Sep-21,50
ORD5636,CUST1636,55,PROD836,Germany,02-Jan-22,19-Jul-23,0,active,04-Feb-25,67.19,9,25,Sports,Lamp,Home,Female,604.71,46-55,947,563,Feb-25,50
ORD5637,CUST1637,37,PROD837,UK,19-Jun-21,15-Jul-25,0,active,16-Mar-25,111.88,6,39,Electronics,Lipstick,Beauty,Male,671.28,36-45,220,1487,Mar-25,50
ORD5638,CUST1638,58,PROD838,UK,27-Jul-21,07-Aug-25,3,paused,20-May-22,924.05,1,1,Beauty,Running Shoes,Sports,Female,924.05,56+,197,1472,May-22,100
ORD5639,CUST1639,40,PROD839,Pakistan,23-Jan-21,30-Sep-21,3,active,26-Mar-23,85.08,6,6,Clothing,Basketball,Sports,Female,510.48,36-45,1604,250,Mar-23,80
ORD5640,CUST1640,69,PROD840,India,21-Jan-21,22-Jun-25,5,cancelled,28-Aug-24,179.5,8,33,Beauty,Smartwatch,Electronics,Female,1436,56+,243,1613,Aug-24,80
ORD5641,CUST1641,41,PROD841,Germany,04-Jul-21,23-Sep-22,4,paused,22-Aug-23,73.15,4,49,Home,Shirt,Clothing,Male,292.6,36-45,1246,446,Aug-23,100
ORD5642,CUST1642,64,PROD842,Pakistan,11-Sep-22,10-Jul-25,0,active,11-Jan-25,180.64,6,38,Home,Shirt,Clothing,Male,1083.84,56+,225,1033,Jan-25,50
ORD5643,CUST1643,46,PROD843,UK,31-Aug-22,10-Sep-23,0,active,22-Jan-23,160.41,8,10,Beauty,Conditioner,Beauty,Male,1283.28,46-55,894,375,Jan-23,50
ORD5644,CUST1644,21,PROD844,Germany,05-Jul-21,09-Dec-24,0,active,05-Jul-21,110.39,9,28,Sports,Conditioner,Beauty,Female,993.51,18-25,438,1253,Jul-21,50
ORD5645,CUST1645,32,PROD845,Pakistan,29-Nov-21,28-Jul-25,2,active,05-Aug-24,202.22,6,46,Clothing,Hoodie,Clothing,Female,1213.32,26-35,207,1337,Aug-24,70
ORD5646,CUST1646,19,PROD846,Pakistan,04-Sep-22,21-Nov-23,4,active,04-Jun-24,147.21,8,13,Home,Microwave,Home,Male,1177.68,18-25,822,443,Jun-24,80
ORD5647,CUST1647,52,PROD847,UK,24-Jun-21,09-Jul-25,3,paused,22-Sep-21,211.08,2,16,Home,Running Shoes,Sports,Female,422.16,46-55,226,1476,Sep-21,100
ORD5648,CUST1648,24,PROD848,USA,10-Aug-21,19-Jul-23,0,paused,15-Sep-24,57.73,8,25,Clothing,Face Wash,Beauty,Male,461.84,18-25,947,708,Sep-24,70
ORD5649,CUST1649,66,PROD849,USA,27-Dec-20,30-Sep-23,2,cancelled,24-Dec-22,786.08,2,19,Sports,Jeans,Clothing,Female,1572.16,56+,874,1007,Dec-22,70
ORD5650,CUST1650,43,PROD850,USA,26-Jun-21,29-Oct-23,4,active,18-May-22,77.67,8,37,Beauty,Shampoo,Beauty,Female,621.36,36-45,845,855,May-22,80
ORD5651,CUST1651,25,PROD851,UK,15-Apr-22,13-Sep-22,5,active,10-Nov-23,85.4,3,49,Sports,Jeans,Clothing,Male,256.2,18-25,1256,151,Nov-23,80
ORD5652,CUST1652,59,PROD852,USA,24-Feb-23,11-Jul-24,1,active,05-May-25,1165.65,1,28,Home,Dumbbells,Sports,Male,1165.65,56+,589,503,May-25,60
ORD5653,CUST1653,47,PROD853,UK,28-Aug-21,14-Dec-21,4,active,26-Nov-21,49.06,7,20,Clothing,Face Wash,Beauty,Male,343.42,46-55,1529,108,Nov-21,80
ORD5654,CUST1654,46,PROD854,Canada,27-Jan-23,14-Jul-24,4,active,21-Sep-23,164.98,3,21,Beauty,Basketball,Sports,Female,494.94,46-55,586,534,Sep-23,80
ORD5655,CUST1655,56,PROD855,Canada,12-Jul-23,19-Mar-24,3,cancelled,11-Feb-24,286.43,3,16,Electronics,Vacuum Cleaner,Home,Male,859.29,56+,703,251,Feb-24,80
ORD5656,CUST1656,36,PROD856,Pakistan,29-Oct-20,25-May-23,1,active,22-Apr-23,83.74,4,34,Sports,Chair,Home,Female,334.96,36-45,1002,938,Apr-23,60
ORD5657,CUST1657,31,PROD857,Canada,09-Jan-23,19-Jan-25,0,active,03-Nov-24,196.16,5,47,Clothing,Dumbbells,Sports,Female,980.8,26-35,397,741,Nov-24,50
ORD5658,CUST1658,39,PROD858,India,24-Mar-23,16-Aug-23,0,active,11-Aug-25,694.93,2,22,Clothing,Perfume,Beauty,Female,1389.86,36-45,919,145,Aug-25,50
ORD5659,CUST1659,56,PROD859,Canada,29-Sep-20,20-Jan-25,4,active,06-Jul-21,467.28,2,34,Sports,Face Wash,Beauty,Female,934.56,56+,396,1574,Jul-21,80
ORD5660,CUST1660,60,PROD860,Pakistan,08-Jan-23,15-Nov-24,2,active,18-Apr-23,146.17,9,18,Electronics,Sneakers,Clothing,Male,1315.53,56+,462,677,Apr-23,70
ORD5661,CUST1661,32,PROD861,UK,27-May-21,08-Jun-22,3,active,18-Jun-24,41.76,7,41,Home,Smartwatch,Electronics,Female,292.32,26-35,1353,377,Jun-24,80
ORD5662,CUST1662,57,PROD862,UK,17-Oct-20,16-Feb-25,4,paused,07-Jan-23,111.45,8,39,Clothing,Microwave,Home,Female,891.6,56+,369,1583,Jan-23,100
ORD5663,CUST1663,40,PROD863,Canada,23-Aug-20,21-Mar-25,1,active,15-May-22,835.56,2,10,Beauty,Chair,Home,Female,1671.12,36-45,336,1671,May-22,60
ORD5664,CUST1664,21,PROD864,India,10-Apr-23,23-Mar-25,2,paused,22-Aug-23,660.78,3,8,Electronics,Smartphone,Electronics,Female,1982.34,18-25,334,713,Aug-23,90
ORD5665,CUST1665,42,PROD865,Germany,06-Apr-22,09-Sep-23,1,active,30-Oct-22,150.11,6,49,Sports,Jeans,Clothing,Female,900.66,36-45,895,521,Oct-22,60
ORD5666,CUST1666,20,PROD866,Germany,12-Jun-23,31-May-24,0,cancelled,24-Nov-24,283.26,2,49,Sports,Smartphone,Electronics,Male,566.52,18-25,630,354,Nov-24,50
ORD5667,CUST1667,32,PROD867,Canada,06-Jan-23,24-Jun-23,0,active,29-Jul-23,986.68,1,29,Clothing,Lipstick,Beauty,Male,986.68,26-35,972,169,Jul-23,50
ORD5668,CUST1668,32,PROD868,UK,18-Apr-22,24-May-24,2,cancelled,27-Jul-24,169.24,6,7,Home,Yoga Mat,Sports,Female,1015.44,26-35,637,767,Jul-24,70
ORD5669,CUST1669,50,PROD869,Germany,15-Dec-20,13-Jul-25,4,cancelled,20-Nov-21,192.21,9,10,Sports,Shirt,Clothing,Male,1729.89,46-55,222,1671,Nov-21,80
ORD5670,CUST1670,30,PROD870,UK,23-Sep-22,11-Jul-23,3,active,19-Nov-24,27.97,9,14,Electronics,Perfume,Beauty,Male,251.73,26-35,955,291,Nov-24,80
ORD5671,CUST1671,53,PROD871,Pakistan,06-Dec-22,03-Mar-23,4,cancelled,21-Mar-25,170.74,6,39,Sports,Tennis Racket,Sports,Female,1024.44,46-55,1085,87,Mar-25,80
ORD5672,CUST1672,56,PROD872,Pakistan,19-Aug-22,18-Feb-23,1,cancelled,20-Dec-23,124.97,5,21,Electronics,Vacuum Cleaner,Home,Female,624.85,56+,1098,183,Dec-23,60
ORD5673,CUST1673,48,PROD873,Pakistan,03-Dec-21,06-Jul-22,2,paused,18-May-24,78.19,7,30,Clothing,Perfume,Beauty,Female,547.33,46-55,1325,215,May-24,90
ORD5674,CUST1674,25,PROD874,USA,21-Feb-23,31-Jan-25,5,active,25-Jun-23,301.07,5,10,Electronics,Sofa,Home,Male,1505.35,18-25,385,710,Jun-23,80
ORD5675,CUST1675,42,PROD875,USA,04-Oct-22,04-Sep-23,4,paused,29-Aug-24,51.81,5,31,Electronics,Gaming Console,Electronics,Male,259.05,36-45,900,335,Aug-24,100
ORD5676,CUST1676,28,PROD876,India,05-Oct-22,18-Mar-23,0,cancelled,11-Jun-25,817.55,2,1,Sports,Conditioner,Beauty,Female,1635.1,26-35,1070,164,Jun-25,50
ORD5677,CUST1677,20,PROD877,USA,23-Jul-23,11-Apr-25,2,cancelled,28-Apr-24,470.4,2,19,Beauty,Tablet,Electronics,Male,940.8,18-25,315,628,Apr-24,70
ORD5678,CUST1678,52,PROD878,Canada,02-Jun-23,18-May-24,2,paused,04-Jan-25,244.14,6,10,Home,Refrigerator,Home,Female,1464.84,46-55,643,351,Jan-25,90
ORD5679,CUST1679,66,PROD879,Pakistan,26-Jun-21,17-Sep-21,2,active,19-Sep-23,95.2,3,6,Beauty,Gaming Console,Electronics,Female,285.6,56+,1617,83,Sep-23,70
ORD5680,CUST1680,57,PROD880,Canada,23-May-23,18-Feb-25,2,active,13-Jul-24,670.66,2,24,Sports,Tennis Racket,Sports,Male,1341.32,56+,367,637,Jul-24,70
ORD5681,CUST1681,40,PROD881,India,28-Jun-22,17-Jan-24,3,active,31-Mar-23,213.06,1,13,Home,Lipstick,Beauty,Male,213.06,36-45,765,568,Mar-23,80
ORD5682,CUST1682,39,PROD882,India,03-Mar-21,17-Oct-22,5,active,08-Mar-22,36.45,8,48,Home,Blender,Home,Female,291.6,36-45,1222,593,Mar-22,80
ORD5683,CUST1683,63,PROD883,India,11-Oct-20,15-Jul-24,4,active,04-May-25,3.53,7,15,Home,Conditioner,Beauty,Male,24.71,56+,585,1373,May-25,80
ORD5684,CUST1684,40,PROD884,India,13-Apr-22,04-Mar-25,1,active,11-Jun-25,1951.85,1,24,Home,Conditioner,Beauty,Male,1951.85,36-45,353,1056,Jun-25,60
ORD5685,CUST1685,64,PROD885,USA,09-Mar-22,25-Jan-23,3,active,25-Apr-25,12.39,6,1,Electronics,Dress,Clothing,Female,74.34,56+,1122,322,Apr-25,80
ORD5686,CUST1686,39,PROD886,Pakistan,06-Jan-21,26-Mar-21,1,paused,02-Sep-24,28.48,3,15,Electronics,Blender,Home,Female,85.44,36-45,1792,79,Sep-24,80
ORD5687,CUST1687,48,PROD887,Canada,15-Mar-22,25-Aug-24,0,active,04-Aug-22,853.97,2,14,Beauty,Dumbbells,Sports,Male,1707.94,46-55,544,894,Aug-22,50
ORD5688,CUST1688,34,PROD888,USA,24-Oct-20,23-Nov-24,4,active,12-Jul-23,149.49,4,33,Beauty,Tablet,Electronics,Male,597.96,26-35,454,1491,Jul-23,80
ORD5689,CUST1689,42,PROD889,USA,05-Jul-21,30-Dec-21,3,cancelled,27-Feb-25,46.66,3,24,Beauty,Running Shoes,Sports,Male,139.98,36-45,1513,178,Feb-25,80
ORD5690,CUST1690,43,PROD890,UK,18-May-23,09-Nov-23,4,paused,12-Mar-25,130.19,9,44,Sports,Lipstick,Beauty,Male,1171.71,36-45,834,175,Mar-25,100
ORD5691,CUST1691,24,PROD891,USA,16-Apr-21,02-Jul-24,1,active,13-Jun-22,528.2,3,11,Home,Tablet,Electronics,Female,1584.6,18-25,598,1173,Jun-22,60
ORD5692,CUST1692,35,PROD892,USA,25-May-21,30-Mar-23,0,active,26-Dec-24,189.18,7,19,Electronics,Tablet,Electronics,Male,1324.26,26-35,1058,674,Dec-24,50
ORD5693,CUST1693,51,PROD893,India,10-Feb-22,17-Jan-24,4,active,18-Nov-22,45.62,6,38,Beauty,Refrigerator,Home,Female,273.72,46-55,765,706,Nov-22,80
ORD5694,CUST1694,65,PROD894,Canada,13-May-21,19-Apr-24,4,cancelled,10-Jan-23,86.53,5,30,Clothing,Camera,Electronics,Male,432.65,56+,672,1072,Jan-23,80
ORD5695,CUST1695,39,PROD895,Pakistan,16-Feb-23,05-Sep-24,4,cancelled,08-Sep-23,19.37,9,22,Electronics,Dress,Clothing,Female,174.33,36-45,533,567,Sep-23,80
ORD5696,CUST1696,65,PROD896,Canada,29-Sep-21,27-Nov-22,5,cancelled,03-Oct-23,356.89,3,11,Clothing,Headphones,Electronics,Male,1070.67,56+,1181,424,Oct-23,80
ORD5697,CUST1697,47,PROD897,UK,04-Sep-20,11-Aug-21,4,active,27-Mar-25,219.58,9,14,Electronics,Basketball,Sports,Female,1976.22,46-55,1654,341,Mar-25,80
ORD5698,CUST1698,31,PROD898,UK,26-Dec-21,19-Jul-25,4,active,26-Dec-24,1371.02,1,3,Beauty,Chair,Home,Male,1371.02,26-35,216,1301,Dec-24,80
ORD5699,CUST1699,18,PROD899,Canada,25-Sep-21,29-Aug-22,4,paused,13-Apr-25,29.54,7,4,Sports,Running Shoes,Sports,Male,206.78,18-25,1271,338,Apr-25,100
ORD5700,CUST1700,55,PROD900,Canada,05-Jan-22,15-Jul-24,4,paused,30-Jun-23,155.45,4,15,Sports,Conditioner,Beauty,Male,621.8,46-55,585,922,Jun-23,100
ORD5701,CUST1701,29,PROD901,Canada,29-Jan-23,04-Sep-23,5,paused,18-Feb-23,25.49,5,21,Clothing,Headphones,Electronics,Female,127.45,26-35,900,218,Feb-23,100
ORD5702,CUST1702,69,PROD902,Pakistan,20-Jul-23,07-Aug-25,5,active,02-Jul-24,18.68,7,24,Home,Cricket Bat,Sports,Female,130.76,56+,197,749,Jul-24,80
ORD5703,CUST1703,65,PROD903,Canada,20-Nov-21,16-Mar-24,5,active,25-Apr-22,1143.02,1,32,Clothing,Gaming Console,Electronics,Female,1143.02,56+,706,847,Apr-22,80
ORD5704,CUST1704,56,PROD904,UK,01-Jul-23,12-Mar-24,3,paused,23-Nov-23,17.62,9,5,Home,Running Shoes,Sports,Female,158.58,56+,710,255,Nov-23,100
ORD5705,CUST1705,31,PROD905,USA,23-Mar-23,16-Dec-24,2,active,13-Dec-24,167.43,7,15,Clothing,Foundation,Beauty,Female,1172.01,26-35,431,634,Dec-24,70
ORD5706,CUST1706,40,PROD906,UK,02-May-23,25-Jun-23,1,active,31-Jul-25,244.85,5,34,Beauty,Football,Sports,Female,1224.25,36-45,971,54,Jul-25,60
ORD5707,CUST1707,44,PROD907,USA,06-May-22,10-Oct-23,1,cancelled,20-Apr-24,73.97,7,46,Sports,Lipstick,Beauty,Female,517.79,36-45,864,522,Apr-24,60
ORD5708,CUST1708,47,PROD908,Canada,25-Jan-23,15-Jun-24,1,active,15-Sep-24,898.76,2,26,Electronics,Skirt,Clothing,Female,1797.52,46-55,615,507,Sep-24,60
ORD5709,CUST1709,51,PROD909,Germany,08-Jan-21,26-Aug-22,3,cancelled,13-May-23,209.36,4,36,Home,Refrigerator,Home,Male,837.44,46-55,1274,595,May-23,80
ORD5710,CUST1710,22,PROD910,UK,16-Feb-22,20-Mar-22,5,active,24-Mar-24,143.04,9,45,Home,Blender,Home,Female,1287.36,18-25,1433,32,Mar-24,80
ORD5711,CUST1711,19,PROD911,Canada,16-Aug-23,27-Feb-25,4,active,28-May-24,164.34,4,47,Electronics,Shirt,Clothing,Male,657.36,18-25,358,561,May-24,80
ORD5712,CUST1712,67,PROD912,Germany,29-Jan-22,25-Jan-23,2,active,30-Jan-23,188.11,7,16,Electronics,Blender,Home,Female,1316.77,56+,1122,361,Jan-23,70
ORD5713,CUST1713,33,PROD913,Canada,12-Aug-22,13-Jan-25,1,cancelled,01-May-24,343.89,5,32,Electronics,Jeans,Clothing,Male,1719.45,26-35,403,885,May-24,60
ORD5714,CUST1714,67,PROD914,Canada,13-May-21,10-Sep-21,1,cancelled,06-Jun-24,291.77,4,41,Home,Perfume,Beauty,Male,1167.08,56+,1624,120,Jun-24,60
ORD5715,CUST1715,67,PROD915,UK,14-Aug-23,14-Jun-25,5,active,05-Aug-25,289.38,5,46,Electronics,Gaming Console,Electronics,Male,1446.9,56+,251,670,Aug-25,80
ORD5716,CUST1716,59,PROD916,USA,05-Apr-22,15-Jul-24,2,active,11-Sep-24,184.92,8,12,Beauty,Dress,Clothing,Male,1479.36,56+,585,832,Sep-24,70
ORD5717,CUST1717,68,PROD917,Pakistan,02-Sep-21,26-Oct-23,1,paused,12-Feb-22,95.6,8,38,Electronics,Cricket Bat,Sports,Female,764.8,56+,848,784,Feb-22,80
ORD5718,CUST1718,46,PROD918,UK,26-Oct-20,16-Jan-22,4,active,25-Jan-24,12.05,7,12,Beauty,Tablet,Electronics,Male,84.35,46-55,1496,447,Jan-24,80
ORD5719,CUST1719,34,PROD919,UK,25-Dec-22,18-May-23,3,cancelled,14-Mar-24,877.48,2,45,Sports,Blender,Home,Female,1754.96,26-35,1009,144,Mar-24,80
ORD5720,CUST1720,36,PROD920,USA,07-Feb-21,20-Aug-24,3,paused,21-Jul-25,129.11,7,49,Home,Chair,Home,Female,903.77,36-45,549,1290,Jul-25,100
ORD5721,CUST1721,18,PROD921,UK,22-Jul-21,15-May-22,1,active,12-Aug-22,699.1,1,29,Home,Chair,Home,Female,699.1,18-25,1377,297,Aug-22,60
ORD5722,CUST1722,19,PROD922,UK,17-Jan-21,05-May-24,3,active,20-Nov-23,10.32,6,4,Home,Bluetooth Speaker,Electronics,Female,61.92,18-25,656,1204,Nov-23,80
ORD5723,CUST1723,28,PROD923,Pakistan,16-Sep-22,02-Aug-25,1,active,08-Jan-23,196.1,9,15,Home,Dress,Clothing,Female,1764.9,26-35,202,1051,Jan-23,60
ORD5724,CUST1724,49,PROD924,UK,07-Feb-23,28-Jan-25,1,active,07-Apr-25,173.64,9,16,Clothing,Smartphone,Electronics,Male,1562.76,46-55,388,721,Apr-25,60
ORD5725,CUST1725,39,PROD925,India,19-Jul-22,26-Dec-24,5,cancelled,01-Feb-24,206.65,5,43,Electronics,Hoodie,Clothing,Female,1033.25,36-45,421,891,Feb-24,80
ORD5726,CUST1726,18,PROD926,Canada,04-Jan-23,21-Mar-23,1,active,13-Nov-23,477.57,1,41,Clothing,Camera,Electronics,Male,477.57,18-25,1067,76,Nov-23,60
ORD5727,CUST1727,53,PROD927,Pakistan,02-Apr-21,22-Nov-22,0,active,23-Feb-24,68.9,6,17,Electronics,Skirt,Clothing,Female,413.4,46-55,1186,599,Feb-24,50
ORD5728,CUST1728,65,PROD928,Germany,11-Mar-23,16-Dec-24,3,active,11-Dec-24,238.83,7,22,Electronics,Foundation,Beauty,Female,1671.81,56+,431,646,Dec-24,80
ORD5729,CUST1729,62,PROD929,India,28-Sep-21,23-May-25,0,paused,14-Nov-21,120.28,5,46,Sports,Dumbbells,Sports,Male,601.4,56+,273,1333,Nov-21,70
ORD5730,CUST1730,51,PROD930,Germany,12-Mar-21,04-Apr-24,0,active,25-Aug-23,880.32,1,30,Home,Smartwatch,Electronics,Male,880.32,46-55,687,1119,Aug-23,50
ORD5731,CUST1731,63,PROD931,Germany,02-Apr-23,30-Jul-24,1,active,20-Sep-23,425.19,1,8,Home,Yoga Mat,Sports,Female,425.19,56+,570,485,Sep-23,60
ORD5732,CUST1732,27,PROD932,Pakistan,31-Mar-23,26-Dec-23,5,active,31-Dec-23,436.81,3,42,Beauty,Jacket,Clothing,Male,1310.43,26-35,787,270,Dec-23,80
ORD5733,CUST1733,50,PROD933,Pakistan,19-Jun-21,24-Apr-23,0,active,01-Oct-24,54.65,3,21,Electronics,Basketball,Sports,Female,163.95,46-55,1033,674,Oct-24,50
ORD5734,CUST1734,51,PROD934,UK,24-Dec-21,07-Apr-24,3,active,30-Sep-22,178.57,6,33,Beauty,Shampoo,Beauty,Male,1071.42,46-55,684,835,Sep-22,80
ORD5735,CUST1735,67,PROD935,Canada,30-Jun-21,12-Apr-25,2,active,23-Jul-24,18.43,9,33,Clothing,Shirt,Clothing,Female,165.87,56+,314,1382,Jul-24,70
ORD5736,CUST1736,41,PROD936,India,27-Sep-20,25-Jul-21,1,cancelled,04-May-24,162.13,8,24,Sports,Perfume,Beauty,Female,1297.04,36-45,1671,301,May-24,60
ORD5737,CUST1737,19,PROD937,Pakistan,09-Nov-21,23-Sep-23,2,active,15-Sep-23,215.86,4,5,Sports,Dining Table,Home,Female,863.44,18-25,881,683,Sep-23,70
ORD5738,CUST1738,68,PROD938,Canada,14-Apr-21,10-Aug-23,2,active,19-Jul-24,448.02,4,4,Sports,Dumbbells,Sports,Male,1792.08,56+,925,848,Jul-24,70
ORD5739,CUST1739,24,PROD939,UK,16-Mar-22,23-Jul-24,1,active,25-Dec-22,202.23,4,29,Beauty,Moisturizer,Beauty,Female,808.92,18-25,577,860,Dec-22,60
ORD5740,CUST1740,67,PROD940,Germany,06-Nov-22,08-Nov-24,1,active,10-Aug-25,412.98,1,22,Beauty,Perfume,Beauty,Male,412.98,56+,469,733,Aug-25,60
ORD5741,CUST1741,45,PROD941,Canada,16-Feb-21,27-Mar-21,4,cancelled,20-Jul-23,187.53,4,22,Home,Dumbbells,Sports,Male,750.12,36-45,1791,39,Jul-23,80
ORD5742,CUST1742,52,PROD942,UK,13-Jul-22,29-Dec-22,1,active,07-Nov-24,140.81,8,5,Home,Bluetooth Speaker,Electronics,Male,1126.48,46-55,1149,169,Nov-24,60
ORD5743,CUST1743,52,PROD943,India,14-Sep-21,17-Oct-24,1,active,31-Mar-25,66.97,7,1,Home,Headphones,Electronics,Other,468.79,46-55,491,1129,Mar-25,60
ORD5744,CUST1744,60,PROD944,UK,15-Oct-21,27-Dec-24,5,active,12-Jan-24,73.09,5,12,Beauty,Microwave,Home,Female,365.45,56+,420,1169,Jan-24,80
